flash_team,klub_slug,flash_name,review_current_status,review_existing_player_slug,review_proposed_status,review_proposed_player_slug,review_evidence,final_status,player_slug,match_method,identity_clubs_all,identity_seasons_all,identity_target_season_clubs,identity_season_club_path,identity_sample_name,identity_in_target_club
Radomiak Radom,radomiak-radom,Helder Sa,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Radomiak Radom,radomiak-radom,Jakubik D.,unresolved,,auto_same_club_history,damian-jakubik,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,damian-jakubik,review_auto_same_club_history,radomiak-radom,2023/24 | 2024/25,radomiak-radom,2023/24:radomiak-radom | 2024/25:radomiak-radom,Damian JakubikRadomiak Radom,1
Radomiak Radom,radomiak-radom,Jardel,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Radomiak Radom,radomiak-radom,Jordao B.,unresolved,,auto_same_club_history,bruno-andre-cavaco-jordao,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,bruno-andre-cavaco-jordao,review_auto_same_club_history,radomiak-radom,2023/24 | 2024/25 | 2025/26,radomiak-radom,2023/24:radomiak-radom | 2024/25:radomiak-radom | 2025/26:radomiak-radom,Bruno JordãoRadomiak Radom,1
Radomiak Radom,radomiak-radom,Kaput M.,unresolved,,auto_same_club_history,micha-kaput,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,micha-kaput,review_auto_same_club_history,radomiak-radom,2023/24 | 2025/26,radomiak-radom,2023/24:radomiak-radom | 2025/26:radomiak-radom,Michał KaputRadomiak Radom,1
Radomiak Radom,radomiak-radom,Kobylak G.,unresolved,,auto_transfer_candidate,gabriel-kobylak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | present_in_target_season,matched_auto_transfer_candidate,gabriel-kobylak,review_auto_transfer_candidate,legia-warszawa,2023/24 | 2024/25,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa,Gabriel KobylakLegia Warszawa,0
Radomiak Radom,radomiak-radom,Koptas W.,unresolved,,auto_same_club_history,wiktor-koptas,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history,matched_auto_same_club_history,wiktor-koptas,review_auto_same_club_history,radomiak-radom,2024/25,,2024/25:radomiak-radom,Wiktor KoptasRadomiak Radom,0
Radomiak Radom,radomiak-radom,Leandro,unresolved,,review_needed,leandro-rossi-pereira,all_flash_tokens_in_slug_ascii | same_club_history | same_club_target_season,matched_manual_review,leandro-rossi-pereira,manual_accept_review_needed,radomiak-radom,2023/24 | 2024/25 | 2025/26,radomiak-radom,2023/24:radomiak-radom | 2024/25:radomiak-radom | 2025/26:radomiak-radom,LeândroRadomiak Radom,1
Radomiak Radom,radomiak-radom,Luizao,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Radomiak Radom,radomiak-radom,Machado L.,unresolved,,auto_same_club_history,luis-machado,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,luis-machado,review_auto_same_club_history,radomiak-radom,2023/24,radomiak-radom,2023/24:radomiak-radom,Luís MachadoRadomiak Radom,1
Radomiak Radom,radomiak-radom,Majchrowicz F.,unresolved,,auto_same_club_history,filip-majchrowicz,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,filip-majchrowicz,review_auto_same_club_history,gornik-zabrze | radomiak-radom,2023/24 | 2024/25 | 2025/26,radomiak-radom,2023/24:radomiak-radom | 2024/25:gornik-zabrze | 2025/26:radomiak-radom,Filip MajchrowiczRadomiak Radom,1
Radomiak Radom,radomiak-radom,Matos T.,unresolved,,auto_same_club_history,tiago-matos,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,tiago-matos,review_auto_same_club_history,radomiak-radom,2023/24,radomiak-radom,2023/24:radomiak-radom,Tiago MatosRadomiak Radom,1
Radomiak Radom,radomiak-radom,Molendowski M.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Radomiak Radom,radomiak-radom,Okoniewski K.,unresolved,,auto_same_club_history,krystian-okoniewski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,krystian-okoniewski,review_auto_same_club_history,puszcza-niepolomice | radomiak-radom,2023/24 | 2024/25,radomiak-radom,2023/24:radomiak-radom | 2024/25:puszcza-niepolomice,Krystian OkoniewskiRadomiak Radom,1
Radomiak Radom,radomiak-radom,Pedro H.,unresolved,,auto_same_club_history,pedro-henrique-alves-de-almeida,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,pedro-henrique-alves-de-almeida,review_auto_same_club_history,radomiak-radom,2023/24,radomiak-radom,2023/24:radomiak-radom,Pedro HenriqueRadomiak Radom,1
Radomiak Radom,radomiak-radom,Peglow,unresolved,,auto_same_club_history,joao-peglow,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | same_club_history | same_club_target_season,matched_auto_same_club_history,joao-peglow,review_auto_same_club_history,radomiak-radom,2023/24 | 2024/25,radomiak-radom,2023/24:radomiak-radom | 2024/25:radomiak-radom,PeglowRadomiak Radom,1
Radomiak Radom,radomiak-radom,Pik D.,unresolved,,auto_same_club_history,daniel-pik,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,daniel-pik,review_auto_same_club_history,radomiak-radom,2023/24,radomiak-radom,2023/24:radomiak-radom,Daniel PikRadomiak Radom,1
Radomiak Radom,radomiak-radom,Posiadala A.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Radomiak Radom,radomiak-radom,Rocha L.,unresolved,,auto_same_club_history,leonardo-miramar-rocha,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,leonardo-miramar-rocha,review_auto_same_club_history,radomiak-radom | zagebie-lubin,2023/24 | 2024/25 | 2025/26,radomiak-radom,2023/24:radomiak-radom | 2024/25:radomiak-radom | 2025/26:zagebie-lubin,Leonardo RochaRadomiak Radom,1
Radomiak Radom,radomiak-radom,Rossi R.,unresolved,,review_needed,leandro-rossi-pereira,all_flash_tokens_in_slug_ascii | same_club_history | same_club_target_season,matched_manual_review,leandro-rossi-pereira,manual_accept_review_needed,radomiak-radom,2023/24 | 2024/25 | 2025/26,radomiak-radom,2023/24:radomiak-radom | 2024/25:radomiak-radom | 2025/26:radomiak-radom,LeândroRadomiak Radom,1
Radomiak Radom,radomiak-radom,Semedo E.,unresolved,,auto_same_club_history,lisandro-pedro-varela-semedo,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | same_club_history | same_club_target_season,matched_auto_same_club_history,lisandro-pedro-varela-semedo,review_auto_same_club_history,radomiak-radom,2023/24,radomiak-radom,2023/24:radomiak-radom,Lisandro SemedoRadomiak Radom,1
Radomiak Radom,radomiak-radom,Semedo L.,unresolved,,auto_same_club_history,lisandro-pedro-varela-semedo,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,lisandro-pedro-varela-semedo,review_auto_same_club_history,radomiak-radom,2023/24,radomiak-radom,2023/24:radomiak-radom,Lisandro SemedoRadomiak Radom,1
Radomiak Radom,radomiak-radom,Snopczynski J.,unresolved,,auto_same_club_history,jakub-snopczynski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,jakub-snopczynski,review_auto_same_club_history,radomiak-radom,2023/24,radomiak-radom,2023/24:radomiak-radom,Jakub SnopczyńskiRadomiak Radom,1
Radomiak Radom,radomiak-radom,Vagner,unresolved,,review_needed,vagner-dias,all_flash_tokens_in_slug_ascii | same_club_history | same_club_target_season,matched_manual_review,vagner-dias,manual_accept_review_needed,radomiak-radom,2023/24 | 2024/25,radomiak-radom,2023/24:radomiak-radom | 2024/25:radomiak-radom,VagnerRadomiak Radom,1
Radomiak Radom,radomiak-radom,Vuskovic L.,unresolved,,auto_same_club_history,luka-vuskovic,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,luka-vuskovic,review_auto_same_club_history,radomiak-radom,2023/24,radomiak-radom,2023/24:radomiak-radom,Luka VuškovićRadomiak Radom,1
Radomiak Radom,radomiak-radom,Wolski R.,unresolved,,auto_same_club_history,rafa-wolski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,rafa-wolski,review_auto_same_club_history,radomiak-radom,2023/24 | 2024/25 | 2025/26,radomiak-radom,2023/24:radomiak-radom | 2024/25:radomiak-radom | 2025/26:radomiak-radom,Rafał WolskiRadomiak Radom,1
Raków Częstochowa,rakow-czestochowa,Arsenić Z.,unresolved,,auto_same_club_history,zoran-arsenic,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,zoran-arsenic,review_auto_same_club_history,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Zoran ArsenićRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Barath P.,unresolved,,auto_same_club_history,peter-barath,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,peter-barath,review_auto_same_club_history,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Péter BaráthRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Berggren G.,unresolved,,auto_same_club_history,karl-gustav-vilhelm-berggren,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,karl-gustav-vilhelm-berggren,review_auto_same_club_history,rakow-czestochowa,2023/24 | 2024/25,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa,Karl Gustav Vilhelm BerggrenRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Bieszczad K.,unresolved,,auto_same_club_history,kacper-bieszczad,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,kacper-bieszczad,review_auto_same_club_history,rakow-czestochowa,2023/24,rakow-czestochowa,2023/24:rakow-czestochowa,Kacper BieszczadRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Cebula M.,unresolved,,auto_same_club_history,marcin-cebula,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,marcin-cebula,review_auto_same_club_history,korona-kielce | rakow-czestochowa | slask-wroclaw,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:slask-wroclaw | 2025/26:korona-kielce,Marcin CebulaRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Crnac A.,unresolved,,auto_same_club_history,ante-crnac,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,ante-crnac,review_auto_same_club_history,rakow-czestochowa,2023/24 | 2024/25,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa,Ante CrnacRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Czyż S.,unresolved,,auto_transfer_candidate,szymon-czyz,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token,matched_auto_transfer_candidate,szymon-czyz,review_auto_transfer_candidate,widzew-lodz,2024/25 | 2025/26,,2024/25:widzew-lodz | 2025/26:widzew-lodz,Szymon CzyżWidzew Łódź,0
Raków Częstochowa,rakow-czestochowa,Dominguez M.,unresolved,,auto_transfer_candidate,maxime-dominguez,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token,matched_auto_transfer_candidate,maxime-dominguez,review_auto_transfer_candidate,cracovia,2025/26,,2025/26:cracovia,Maxime DominguezCracovia,0
Raków Częstochowa,rakow-czestochowa,Drachal D.,unresolved,,auto_same_club_history,dawid-drachal,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,dawid-drachal,review_auto_same_club_history,jagiellonia-bialystok | rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:jagiellonia-bialystok,Dawid DrachalRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Kittel S.,unresolved,,auto_same_club_history,sonny-kittel,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,sonny-kittel,review_auto_same_club_history,rakow-czestochowa,2023/24,rakow-czestochowa,2023/24:rakow-czestochowa,Sonny Andreas KittelRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Kochergin V.,unresolved,,auto_same_club_history,vladyslav-kochergin,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,vladyslav-kochergin,review_auto_same_club_history,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Vladyslav KocherginRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Kovacevic A.,unresolved,,auto_same_club_history,adnan-kovacevic,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,adnan-kovacevic,review_auto_same_club_history,rakow-czestochowa,2023/24,rakow-czestochowa,2023/24:rakow-czestochowa,Adnan KovačevićRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Kovačević V.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Raków Częstochowa,rakow-czestochowa,Kuciak D.,unresolved,,auto_same_club_history,dusan-kuciak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,dusan-kuciak,review_auto_same_club_history,rakow-czestochowa,2023/24,rakow-czestochowa,2023/24:rakow-czestochowa,Dušan KuciakRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Lederman B.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Raków Częstochowa,rakow-czestochowa,López I.,unresolved,,auto_same_club_history,ivan-lopez-alvarez,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,ivan-lopez-alvarez,review_auto_same_club_history,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Ivi LópezRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Malamis P.,unresolved,,auto_same_club_history,patryk-malamis,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,patryk-malamis,review_auto_same_club_history,rakow-czestochowa,2023/24,rakow-czestochowa,2023/24:rakow-czestochowa,Patryk MalamisRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Masiak K.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Raków Częstochowa,rakow-czestochowa,Mras T.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Raków Częstochowa,rakow-czestochowa,Myszor J.,unresolved,,auto_same_club_history,jakub-myszor,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | present_in_target_season,matched_auto_same_club_history,jakub-myszor,review_auto_same_club_history,cracovia | rakow-czestochowa,2023/24 | 2024/25,cracovia,2023/24:cracovia | 2024/25:rakow-czestochowa,Jakub MyszorCracovia,0
Raków Częstochowa,rakow-czestochowa,Nowak B.,unresolved,,auto_same_club_history,bartosz-nowak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,bartosz-nowak,review_auto_same_club_history,gks-katowice | rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:gks-katowice,Bartosz NowakRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Otieno E.,unresolved,,auto_same_club_history,erick-ouma-otieno,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,erick-ouma-otieno,review_auto_same_club_history,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Erick Ouma OtienoRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Papanikolaou G.,unresolved,,auto_same_club_history,giannis-papanikolaou,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,giannis-papanikolaou,review_auto_same_club_history,rakow-czestochowa,2023/24,rakow-czestochowa,2023/24:rakow-czestochowa,Giannis PapanikolaouRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Pestka K.,unresolved,,auto_same_club_history,kamil-pestka,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,kamil-pestka,review_auto_same_club_history,radomiak-radom | rakow-czestochowa,2023/24 | 2024/25,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:radomiak-radom,Kamil PestkaRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Piasecki F.,unresolved,,auto_transfer_candidate,fabian-piasecki,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | present_in_target_season,matched_auto_transfer_candidate,fabian-piasecki,review_auto_transfer_candidate,piast-gliwice,2023/24 | 2024/25,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice,Fabian PiaseckiPiast Gliwice,0
Raków Częstochowa,rakow-czestochowa,Plavsic S.,unresolved,,auto_same_club_history,sran-plavsic,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,sran-plavsic,review_auto_same_club_history,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Srđan PlavšićRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Racovitan B.,unresolved,,auto_same_club_history,bogdan-racovitan,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,bogdan-racovitan,review_auto_same_club_history,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Bogdan RacovițanRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Rodin M.,unresolved,,auto_same_club_history,matej-rodin,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,matej-rodin,review_auto_same_club_history,lechia-gdansk | rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:lechia-gdansk,Matej RodinRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Rundić M.,unresolved,,auto_same_club_history,milan-rundic-1,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,milan-rundic-1,review_auto_same_club_history,rakow-czestochowa,2023/24 | 2024/25,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa,Milan RundićRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Sahinovic M.,unresolved,,auto_same_club_history,muhamed-sahinovic,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,muhamed-sahinovic,review_auto_same_club_history,rakow-czestochowa,2023/24,rakow-czestochowa,2023/24:rakow-czestochowa,Muhamed ŠahinovićRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Silva J. C.,unresolved,,review_needed,jean-carlos-silva-rocha,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_manual_review,jean-carlos-silva-rocha,manual_accept_review_needed,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Sorescu D.,unresolved,,auto_same_club_history,deian-sorescu,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,deian-sorescu,review_auto_same_club_history,rakow-czestochowa,2023/24,rakow-czestochowa,2023/24:rakow-czestochowa,Deian Cristian SorescuRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Svarnas S.,unresolved,,auto_same_club_history,efstratios-svarnas,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | same_club_history | same_club_target_season,matched_auto_same_club_history,efstratios-svarnas,review_auto_same_club_history,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Efstratios SvarnasRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Tsiftsis A.,unresolved,,auto_same_club_history,antonios-tsiftsis,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,antonios-tsiftsis,review_auto_same_club_history,rakow-czestochowa,2023/24,rakow-czestochowa,2023/24:rakow-czestochowa,Antonis TsiftsisRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Tudor F.,unresolved,,auto_same_club_history,fran-tudor,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,fran-tudor,review_auto_same_club_history,rakow-czestochowa,2023/24 | 2024/25 | 2025/26,rakow-czestochowa,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:rakow-czestochowa,Fran TudorRaków Częstochowa,1
Raków Częstochowa,rakow-czestochowa,Walczak T.,unresolved,,auto_same_club_history,tomasz-walczak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history,matched_auto_same_club_history,tomasz-walczak,review_auto_same_club_history,rakow-czestochowa,2024/25,,2024/25:rakow-czestochowa,Tomasz WalczakRaków Częstochowa,0
Raków Częstochowa,rakow-czestochowa,Wdowiak M.,unresolved,,auto_transfer_candidate,mateusz-wdowiak,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | present_in_target_season,matched_auto_transfer_candidate,mateusz-wdowiak,review_auto_transfer_candidate,zagebie-lubin,2023/24 | 2024/25 | 2025/26,zagebie-lubin,2023/24:zagebie-lubin | 2024/25:zagebie-lubin | 2025/26:zagebie-lubin,Mateusz WdowiakKGHM Zagłębie Lubin,0
Raków Częstochowa,rakow-czestochowa,Yeboah J.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Raków Częstochowa,rakow-czestochowa,Zwoliński Ł.,unresolved,,auto_same_club_history,ukasz-zwolinski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | same_club_history | same_club_target_season,matched_auto_same_club_history,ukasz-zwolinski,review_auto_same_club_history,rakow-czestochowa,2023/24,rakow-czestochowa,2023/24:rakow-czestochowa,Łukasz Piotr ZwolińskiRaków Częstochowa,1
Ruch Chorzów,ruch-chorzow,Baranowski P.,unresolved,,auto_same_club_history,pawe-baranowski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,pawe-baranowski,review_auto_same_club_history,ruch-chorzow,2023/24,ruch-chorzow,2023/24:ruch-chorzow,Paweł BaranowskiRuch Chorzów,1
Ruch Chorzów,ruch-chorzow,Baranski B.,unresolved,,auto_same_club_history,bartomiej-pawe-baranski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,bartomiej-pawe-baranski,review_auto_same_club_history,ruch-chorzow,2023/24,ruch-chorzow,2023/24:ruch-chorzow,Bartłomiej Paweł BarańskiRuch Chorzów,1
Ruch Chorzów,ruch-chorzow,Barnowski D.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Ruch Chorzów,ruch-chorzow,Bartolewski M.,unresolved,,auto_same_club_history,mateusz-bartolewski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,mateusz-bartolewski,review_auto_same_club_history,ruch-chorzow | slask-wroclaw,2023/24 | 2024/25,ruch-chorzow,2023/24:ruch-chorzow | 2024/25:slask-wroclaw,Mateusz BartolewskiRuch Chorzów,1
Ruch Chorzów,ruch-chorzow,Bielecki J.,unresolved,,auto_same_club_history,jakub-bielecki,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,jakub-bielecki,review_auto_same_club_history,ruch-chorzow,2023/24,ruch-chorzow,2023/24:ruch-chorzow,Jakub BieleckiRuch Chorzów,1
Ruch Chorzów,ruch-chorzow,Buchalik M.,unresolved,,auto_same_club_history,micha-buchalik,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,micha-buchalik,review_auto_same_club_history,ruch-chorzow,2023/24,ruch-chorzow,2023/24:ruch-chorzow,Michał BuchalikRuch Chorzów,1
Ruch Chorzów,ruch-chorzow,Dadok R.,unresolved,,auto_same_club_history,robert-dadok,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,robert-dadok,review_auto_same_club_history,ruch-chorzow | stal-mielec,2023/24 | 2024/25,ruch-chorzow,2023/24:ruch-chorzow | 2024/25:stal-mielec,Robert DadokRuch Chorzów,1
